instance code,patient num,instance num,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,col154,col155,col156,col157,col158,col159,col160,col161,col162,col163,col164,col165,col166,col167,col168,col169,col170,col171,col172,col173,col174,col175,col176,col177,col178,col179,col180,col181,col182,col183,col184,col185,col186,col187,col188,col189,col190,col191,col192,col193,col194,col195,col196,col197,col198,col199,col200,col201,col202,col203,col204,col205,col206,col207,col208,col209,col210,col211,col212,col213,col214,col215,col216,col217,col218,col219,col220,col221,col222,col223,col224,col225,col226,col227,col228,col229,col230,col231,class
HC_11,11,11,4.75,4.75,4.875,4.75,7.5,8.375,8,4.125,8.375,8.375,8.375,8.125,8.375,8.375,7.125,8.375,7.875,8.625,8.625,7.625,7.875,8.125,8.125,8.5,8.125,8.125,8.5,8.5,4.375,10.125,8.25,8.5,10.125,4.375,8.125,4.375,10.125,8.25,8.5,8.125,8.125,8.5,8,8,8,8.125,8.375,7.875,8,4.125,7.5,8.125,7.875,9.75,4.125,8,8.125,9.5,7.5,8.375,8,8,8.375,7.875,7.875,7.875,7.75,7.875,7.875,7.875,7.875,7.75,7.75,7.875,7.875,7,7.875,7.875,10.125,8,7.75,7.875,7.875,7.75,8.5,8.5,8.5,7.625,8.5,8.5,8.375,8.75,8.625,9.875,8.5,8.375,8.75,8.375,9.875,9.875,7.375,8,8.375,8.375,8.125,7.875,8.75,8.125,7.875,7.875,7.875,8.125,4.125,4.375,7.875,10.25,8,4.125,8,4.125,10.25,7.75,8.125,8,7.875,8,7.5,8,8,8.125,8.125,8.375,8,8.125,7.875,9.125,9.75,9.75,9.125,8,8,9.75,8.125,7.5,8,8.125,7.5,8,8,8,8,8,7.875,7.875,4.125,7.625,8,7.875,7.625,4.125,7.625,7.625,7.875,7.625,8,7.875,8,8,7.875,7.875,7.375,4.25,7.875,7.875,7.875,8.25,7.125,7.75,9.75,8.25,8.25,8.25,8.25,9.875,7.125,7.875,8.25,6.625,7.875,8.5,10.625,4.75,10.625,8.375,4.625,8.5,16,15.375,15.375,10.875,10.5,8.625,9.375,16,10.625,10.625,8.25,9.375,9.375,8.25,8.75,10.5,8.75,10.625,9.25,8.75,8.75,17.125,10.625,11,9.25,10.625,9.25,8.75,10.5,10.625,10.625,9.25,8.75,8.625,8.75,0
HC_12,12,12,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,8.375,8.375,7.375,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.625,7.875,7.875,10,7.625,7.625,7.875,7.875,7.625,9.125,7.875,7.875,7.875,7.625,7.625,7.875,8.75,7.375,7.375,7.375,7.375,7.5,8,4.625,8.5,7.5,7.5,8.125,8.375,7.25,8.125,7.5,8.5,7.5,7.25,7.25,7.5,7.625,7.625,7.625,7.625,7.625,7.625,8.125,4.125,7,7.375,7.375,9.125,4.125,9.125,9.125,7.5,7.625,7.625,8.125,7.625,7.625,4.375,8.625,9.375,4.375,8.625,5.75,9.375,9.25,9.25,9.25,6.75,6.375,9,9.25,9.25,4.625,10.25,5.75,9.375,4.75,5.75,8.5,8.125,9.375,4.5,8.125,8.125,8.5,9.375,8.625,8.125,8.5,9,8.75,8.5,9.375,8.5,9.25,8.125,8.5,8.5,8.125,8.75,7.625,8.75,7.375,7,7.625,7.375,7.375,8.25,7,8.25,8.125,6.125,8.25,8.25,7.625,7.625,7.625,8.375,8.375,7.625,7,7,7,7,7.25,7.25,8.125,7.375,8.125,7,7.25,8.125,8.125,9.125,8.125,8.25,8.125,7.5,8.125,8.125,8.125,4.25,7.125,4.875,7.125,7.125,7.25,7.25,4.125,9.875,4.125,9.5,9.125,4.125,9.875,9.875,4.375,8,8,7.125,7.25,7.25,4.375,8.25,8.25,4.625,5.75,5.375,9.875,9.875,9.875,8,8.875,4.75,8,9.875,9.875,4.625,4.625,8,8.625,5.375,5.375,4.5,4.5,5,4.25,5.125,5.125,4.875,8.875,4.25,4.25,5.125,4.625,8.875,4.625,8.875,6.75,5.125,4.25,5.125,5.125,5.125,0
HC_13,13,13,8.875,8.875,8.875,8.875,8.875,9,9,9,8.875,8.875,8.875,10.25,8.875,8,10,6.875,8.875,8.875,9.875,10.625,8.875,10.5,10.5,10.5,7.125,9.875,10.5,10.5,7.75,10.875,8.625,8.625,9.875,8.625,10.5,10.5,10.5,9.875,9.125,10.5,10.625,9.875,8.875,8.875,9.125,9.125,8.875,8.875,8.75,9.125,8,8.875,8.875,8.375,8.5,8.375,9.875,9.625,9.125,8.875,8.375,8.875,8.875,9.375,9.375,9.375,7.875,9.375,9.25,9.25,9.625,8,9.25,9.25,9.25,9.25,7.75,9.875,9.625,9.625,9.25,9.25,9.25,9.25,9.5,10.125,10.125,9.5,9.5,9,9,10.125,7.375,8.25,8.25,8.25,9.375,7.375,10.125,9.5,9.5,9,8.25,9,9,9.875,9.875,9.625,8.25,9.875,8.625,8.625,7.375,8.25,8.25,8.625,9.25,8.25,9.375,9.375,9.5,9.875,9.25,9.25,9.75,9.25,7.125,11.75,11.75,6.875,8.875,8.875,9.375,7.875,6.875,8.875,8.875,7.375,7.75,7.875,7.375,7.125,9.875,8.875,9.875,8.875,9.625,9.5,9.5,9.5,9.25,9.25,9.25,9.5,7.75,9.25,9.25,9.25,10.125,9.25,8.125,9.875,10.125,10.125,9.25,8.125,9.5,9.25,9.25,9.25,9.25,7.625,9.125,9.125,9.875,7.5,7.5,8,8,9.5,7.25,7.5,7.5,10,10,8,8,9.875,9.875,9.875,9.875,9.875,9.875,9.875,9.875,9.875,9.25,8.625,9.125,9.125,9.875,9.25,7.75,10,9.875,9.875,9.125,8,9.875,9.875,9.375,9.375,9.375,9.375,9.375,9.375,9.375,7.375,9.625,7.375,8.375,9.625,8.375,8.5,9.875,9.875,9.375,9.625,8.875,8.875,9.375,0
HC_14,14,14,7,8,5,7,6.875,6.875,5,7.75,8.5,7.25,7.125,7,25.125,7.125,7.125,7.125,6.875,6.875,6.75,7.75,6.875,7.125,7.75,7.75,7.125,7.125,7.75,7.75,7.75,7.125,7.125,7.125,7.25,7.125,7.25,7.375,7.125,7.125,7.125,7.25,7.75,7.125,7.75,7.75,7.75,7.5,7.75,7.125,7.75,7.75,7.5,7.5,7,7.5,7.375,7,7.75,7.75,7.5,7.5,8.25,7.5,7.5,7.125,7.5,6.875,7.125,7.625,5.875,6.875,6.875,7.25,6.875,8,6.875,6.875,6.875,6.875,7.875,7.375,7.125,6.875,7.375,7.375,7.125,7.125,7,7.125,7.125,7.375,7.375,7,6.625,7.25,7.375,6.25,7,7.125,7.125,7.125,7.25,7.25,7,7.875,7.875,7.25,7.25,7.25,7.25,7.25,7.25,8,8,7.25,7.25,6.875,7.25,7,7.125,7.875,7.25,7.25,7.25,6.875,7,7,7.5,7.5,7.5,7.25,7.25,6.75,7.5,7.125,7.25,7.875,6.75,7.25,7.125,6.375,7.375,7.125,7.25,7.25,7.125,7.375,7.25,7.375,7.375,7.375,6.875,7.375,7.375,7.375,7.75,7.625,7.125,7.375,7.25,7.75,7.75,7.125,7.375,7.375,7.375,7.75,6.875,7.375,7.25,7.25,7,7.25,7.25,7.25,7,7,7.375,6.75,7,7.375,4.375,7,7,7,7.25,7.25,7,7,6.875,7.25,7.375,7.375,7.25,7.25,7.375,6.625,4.125,7.25,7.5,7.25,7.125,6.625,6.625,6.625,7.25,6.875,6.875,7.75,7.75,6.875,7.125,7.125,7.125,7.125,7.125,7.125,7.125,7.125,7.125,7.75,7,7,7.5,7,7.125,7.125,7.125,7.125,7,7.125,7.125,0
HC_15,15,15,9,9,9,8.75,9,9,9,9,8.625,9,9,9,5.75,8.75,8.75,8.75,9,9,9,9,9,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.25,8.25,8.25,8.25,8.25,8.5,8.625,8.125,8.25,8.5,8.5,8.5,8.5,8.5,8.5,8.25,8.25,8.75,8.5,8.625,8.25,8.5,8.5,8.5,8.375,8.375,8.5,8.5,8.5,8.125,8.375,8.375,8.5,8,8.375,8,7.75,8.125,8,8.5,8.5,8.5,8.25,8.25,9.875,8.875,8.25,8.25,8.25,8.125,8.875,8.125,8.125,8.125,8.125,8.25,9.875,8.125,8.375,8.125,8.125,8.875,8.875,8.25,8.25,8.25,8.25,8.5,8.5,8.5,8.25,8.25,8.5,8.5,8.125,8.25,8.375,8.375,8.25,8.25,8.5,8.5,9,8.5,8.25,8.25,8.25,8.25,8.625,8.625,8.25,8.125,8.25,8.375,8.625,8.25,8.125,8.25,8.125,8.125,8,8.375,8.25,8.25,8.5,8.375,8.5,8.5,8.375,8.375,8.375,8.5,8.25,8.25,8.5,8.5,8.5,8,8.25,8.25,8.25,8.375,8.5,8.25,8.25,8.5,8.25,8.25,8.25,8.25,8.25,8.375,8.375,8.25,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.25,8.25,8.25,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8,8.125,8.125,8.125,8.125,8.875,8.125,8.125,8.125,8.125,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.5,8.25,8.25,8.25,8.25,0
HC_16,16,16,7.5,15.5,4.5,8.375,8.375,5,4.125,15.5,4.125,4.125,7.25,19.25,9.625,12.25,8.125,16.75,9.625,9.625,13.25,13.25,7.125,8.75,8.75,7.75,9.5,8.75,6.25,10,10,10.25,8.75,6.25,4.75,8.75,14.25,8.25,9.5,8.75,8.75,11.375,8.75,8.75,5.5,5.5,8.375,6,8.625,5.25,8.375,8.375,9.75,7.75,5.5,4.125,7.75,9.75,5.625,9.5,8.625,7.75,14.875,4.625,35.125,7.5,8.25,7.5,6.25,7.75,4.625,8,6,9.125,8,5.125,4.75,12.25,10.875,4.125,9.125,9.125,9.375,22.375,11.125,13.5,4.875,4.75,4.75,4.375,6,6,7.75,7.5,10,7.5,7.5,14.375,7.5,7.75,8.75,10.125,10.125,7.5,27.25,8,23.5,7.125,7.125,8.75,4.625,6.5,7.125,7.75,10.375,9.875,9.875,4.75,10.125,7.25,7.875,4.5,8.75,10.125,7.125,23.75,9.875,11.625,7,7,7,10.375,7.125,6.25,7,5,8.625,8.625,6.5,11.125,8.625,8.625,6.625,9.875,8.625,7.875,11,7,35.375,5.25,4.75,6.375,5.25,5.25,4.75,4.75,5.625,11.875,10.875,6.125,4.5,10.875,8.25,9.625,9.125,11.75,10.875,33.625,10.25,13.875,9.625,9.625,7.375,4.25,8.375,7.375,4.125,6.5,13.875,8.375,8.375,4.375,8.875,8.625,11.125,9.625,9.5,8.375,40.125,8.25,22.75,8.375,8.375,8.375,7.125,8.375,8.375,8.5,8.5,8.75,8.75,7,9.625,8.875,8.5,12.125,7.25,8.375,8.875,21.5,13.375,33.375,9.375,9.375,7.875,10,9.375,6.375,7.875,4.875,10,8.875,7.375,5.375,6.875,10.75,7.75,9.375,9.375,7.75,30.875,8.125,7.25,0
HC_17,17,17,9.875,9.875,9.875,9.875,9.875,9.875,9.875,8.75,8.75,12.875,9.375,9,13.625,8.75,9.5,10,9.875,8.375,9.875,9.875,9.875,10.125,10.625,9.25,7.75,14,14,16.5,9.25,22.5,8.75,4.25,8.875,9.875,13.125,9.25,9.25,10.25,11.25,9.625,29.125,27.375,9.75,9,28.75,9.75,9.75,9,9,9.875,9.75,12,9.5,9.75,21,11.5,13.75,9.75,9.75,11.75,9.875,14,9.875,16.125,9,9,9.125,9.625,8,9.25,9.25,11.375,8.875,17.25,8.625,13,11.375,8.375,9.375,9.25,8.875,9.375,24.875,9.375,9.375,9.375,9.375,9.375,9.375,9.5,9.375,9.875,9.875,9.875,9.5,9.875,9.875,9.875,9,9.375,9.375,11.375,9.875,9.375,9.375,10.875,9.75,9.75,4.125,9.25,7.625,9.75,4.5,17.875,9.25,7.5,9.875,9.875,17.875,9.75,9.75,9.25,17.875,9.75,9.75,9.25,10.75,10.75,10.75,10.75,10.75,7.875,7.875,9.375,13.125,11,7.75,11.125,16.5,14,11.125,9.875,10.25,7.875,8.875,21.75,21.75,4.375,12.375,5,9.375,10.625,12.375,12.25,12.25,11.875,19,10.125,9.75,11.875,11.875,12.25,4.125,9.375,11.875,9.5,15.75,36.375,9,9,9,9,9,9,4.125,4.125,10.75,13.625,9,8,15.75,12.375,8.875,8.75,9,9,14,12,12,4.625,4.375,4.375,4.625,4.625,4.375,4.375,4.375,14.625,10.875,10.625,9.625,10.25,14.625,10,11.375,10.125,14.625,10.125,10.125,10.125,12.75,12.75,12.75,19.875,19.875,12.75,12.75,9.875,10.5,19.625,4.375,10.5,12.25,10.5,9.75,4.25,10.5,10.875,19,16.25,13.5,0
HC_18,18,18,9.125,9.125,9.125,19.375,9.75,7.125,11.5,8.875,12,9.25,9.125,13.125,9.75,13.125,8.875,9.125,9.125,9.75,9.125,8.25,9.75,9.125,9.125,9.125,15.125,7.75,9.125,10.625,10.625,8.625,16.25,7.75,9.5,8.75,8.75,9.125,9.25,9.25,8.875,8.75,8.75,7.75,8.875,8.875,9.125,34.625,8.625,7.5,7.5,9,9.75,9.125,7.875,12,8.625,8.25,9.125,8.375,8.625,7.875,7.875,7.5,7.875,8.625,8.625,8.625,21.375,8.625,8.5,8.5,9.125,8.75,8.625,8.5,8.875,9.125,8.5,8.625,8.75,8.875,8.625,8.5,8.625,8.625,8.75,8.75,8.75,8.625,8.625,8.625,8.625,8.625,8.5,8.625,8,8,8.75,8,8.625,8.75,8.625,8.625,8.625,8,8.625,8.625,8.625,8.625,8.5,8.625,8.625,8.625,8.625,8.5,9.125,8.625,8.625,10.125,8.625,8.625,8.625,8.5,9.125,8.5,8.5,8.5,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,9.5,11.25,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.375,8.625,11.25,7.375,9,12.625,6,8,8,9.5,8,8.75,8.625,10.25,9.625,8,7.875,9.25,7.875,5.375,7.875,9,8.25,21.375,8.25,28.25,7.5,5.875,5.875,8.5,11.125,9.625,7.5,7.125,9.625,8.625,9.625,8.5,9.25,9.625,8.625,8.625,8,8.875,8.875,8.875,8.875,7.875,7.875,8.875,8.875,8.875,12.375,8.125,9.75,8.875,4.125,8.25,8.25,8.875,9.375,8.875,8.875,7.875,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.625,8,8,8.25,8,12.75,8.125,8.125,8.25,8,8.25,8.25,8.25,0
AD_1,19,19,8.125,8.25,7.875,8.125,5.125,11.125,11.125,5.75,9.875,19.25,9.875,11.125,5,12.875,12.5,9.875,9.875,9.875,11.125,8.125,8.25,7.625,10.25,10.25,7.625,9.125,7.75,7.75,5.25,7.625,13.5,8.5,7.75,7.25,9.25,9.25,8.5,8.5,7.625,8.5,9.125,9.125,6.875,8.875,5.375,7.375,5.375,7.75,9,5.375,8.125,16,5.375,5.375,9.125,9,5.375,5.375,5.375,8.25,9,8.875,8.875,8.25,9,9,8.25,6.875,8.125,9,4.375,8.5,8.875,9.125,9,12.125,8.875,9.375,9.125,9.125,8.875,9,9,9.25,8.75,8.75,8.25,7.875,8.75,8.75,9.5,6.25,7.5,11.375,9.5,9.5,4.375,6.25,10.625,9.5,9.5,8.75,8.75,9,11.375,10.375,4.375,4.375,10.375,8.25,8.25,8.625,5.75,10.375,12.875,10.375,5,7.5,7.25,10.375,10.375,10.375,8.25,8.75,8.75,9.875,7.5,9.5,5.375,8.5,9.5,9.5,9.5,4.75,8.5,9,8.5,8.375,8,10.25,9.875,8.5,8.5,8.75,9.5,9.75,9.375,5.75,5,6.75,9.375,8.5,8.625,8.125,4.5,8.5,8.5,10.5,5.125,4.5,9.5,10.5,10.5,10.5,8.5,8.625,8.625,8.5,8.375,8.375,4.625,8.125,8.375,6,10,4.625,5.875,14.125,10.125,10,4.625,7.375,6.375,10.125,9.5,8.375,9.375,8.625,8.625,5.875,8.375,8.375,5.875,8.5,9.625,9.625,5.125,8.5,9.625,9.625,9.625,5.25,9.875,9.5,9.5,9.875,8.5,9.625,8.5,9.5,8,5.125,4.5,8.125,8,8.5,5.625,5.625,8.125,5.125,5.125,5.625,5.625,5.625,5.125,7.875,7.875,8,10.5,9.125,9.125,1
AD_2,20,20,7.625,7.625,7.5,7.625,7.375,7.375,7.375,6.875,8,7.375,7.375,6.75,6.25,8,8,5.625,7.625,7.375,7.5,7.375,7.375,6.25,7.5,7.5,6.875,6.875,7.5,7.25,6.125,7.125,7.625,7.375,7.25,6.25,7.25,6.125,6.125,6.875,8.25,7.25,7.25,8.25,7.625,7.625,8.375,6.5,7.625,7.625,7.75,6.875,6.5,7.625,7.75,6.5,7.625,7.75,6.5,7.125,7.125,7.625,6.875,7.75,7.625,7.625,7,8,7.625,7.25,7.25,7.875,7.875,7.375,7.25,7.25,7.375,7.125,7.875,7.75,7.75,7,7.625,7.875,7.875,7.625,8.25,7.625,8.25,6.25,6.75,7,7,7.875,6.25,6.25,7,6,7.625,7,6.875,6.375,7.25,8.25,7,7,8.25,6.625,6.625,6.625,6.625,6.625,6.625,7.25,7.875,8,6.625,7.25,7.25,7.375,6.875,7.875,8.625,6.625,6.625,7.875,6.625,6.625,7.125,8,8,7.375,7.125,7.25,7.25,8,6.375,7.375,7.25,7.25,8,7.25,7.125,7.125,8,7.875,7.25,7.25,7.25,7.5,7.5,7.5,6.875,7.5,7.5,6.125,5.75,5.75,6.875,6.125,5.75,8.25,5.75,5.75,8.125,7.25,6.875,7.5,7.5,7,6,6,6,7.375,7.25,6,7.25,6,7,6.25,7.375,6.375,7.375,7,7,7.375,7.25,7.375,8.125,8,7,4.5,5.625,4.5,6.5,7.75,7.75,7.75,7.75,6.5,6.5,7.75,7.75,5,7.75,7.875,6.875,7.5,7.5,7.75,7.75,7.5,7,7,7,7.25,7,8,6.5,6.5,6.5,5.875,7.75,6.5,6.875,7.75,6.5,7.875,7.25,6.875,8.125,8.375,7.25,1
AD_3,21,21,5.25,5.75,5.75,6,5.25,5.75,5.75,6,5.75,6,5.375,6,6,5.75,5.75,5.375,4.375,5.625,5.75,5.75,5.625,5.375,6.125,6.125,6.625,5.375,5.375,6.125,6.125,6.625,6.75,6,6,5.625,6,6,6.375,6.625,5.375,6,6.75,5.375,7.5,7.5,5.75,6.75,5.875,5.75,4.875,5.625,6,6.125,5.75,6.25,5.625,5.25,6.125,4.125,6.625,5.375,5.25,4.875,5.875,5.75,5.75,5.75,4.125,4.375,4.375,5.75,5.5,5.875,5.5,5.875,5.875,6,5.875,6.125,5.5,7.5,4.5,6.125,4.375,4.375,5.625,5.625,5.625,4.125,6.5,5.75,5.75,5.625,5.75,6.5,5.75,5.75,6.5,5.75,5.75,5.625,5.75,6.5,5.75,5.625,5.25,6.875,4.125,4.125,6,5.375,5.375,5.125,38.75,5.5,5.375,5.75,5.125,8.125,5.125,5.125,4.125,5.375,5.75,5.125,5.125,5.75,6.125,4.875,4.875,5.125,5.125,5.625,5.375,5.625,5.625,5,5.25,5.625,5.375,5.625,5.625,5,5.625,5,5.625,5.625,5.625,5.875,5.875,5.875,5.875,5.875,5.5,5.5,5.5,5.5,4.875,5.375,5.5,5.875,5.5,5.5,5.125,5.875,4.875,5.125,5.125,5.125,5,5,5.375,5.125,5,5,5,5.375,6.875,6.375,6.5,6.875,6.375,6,5,4.75,4.5,5,6,6,5,6.125,5.625,5.5,5,6.125,6.125,5.5,5.5,5,4.875,5.875,5.25,5.75,5.625,5.625,5.5,5.5,4.875,5.5,5.5,4.875,6.625,6.625,4.125,5.875,5.875,5.875,4.125,5.625,5.625,5.625,10.625,5.625,5.625,5.625,5.625,6.625,6.625,5.875,4.75,4.125,5.875,1
AD_4,22,22,6.125,5.5,5.5,6.125,6.125,5,5.25,6.625,6.875,6.875,6.375,6.125,6.125,6.625,6.625,5.5,5.75,5.75,6.625,5.5,5.5,6.25,6,6,6.25,6.25,4.25,6.625,6.125,6.25,5.875,6.25,6.25,6.25,6.75,6.75,6.75,6.25,6.25,6.75,6.75,6.25,6.375,6.375,6.375,6.75,6.375,5.5,6.375,6.375,6.625,6.625,6.375,5.75,5.75,6.375,6.375,6.375,5.75,5.75,6.375,6.375,6.375,5.875,6.25,6,5.875,6.25,5.375,6,6,6.375,6.25,6.25,6,6,6.25,6.25,6.25,6.375,6.375,6.25,6.25,5.375,6.375,6.5,6.5,6.375,6.375,6.375,6.375,4.375,6.25,5.375,6.375,6.75,6,6.375,6.375,6.375,6,6,6.375,6.375,6.375,5.25,6.5,6.75,6.75,6.125,5,5.125,6.75,7,4.25,6.625,6.75,6.25,6.125,6.75,6.75,6.75,6.125,6.375,6.5,6.5,6.625,6.625,5.625,6.625,6.625,15,6.375,6.5,6.875,5.75,6.25,6.375,6.375,6.875,6.5,6.5,6.375,5.875,6.75,6.25,5.875,6.25,6.25,6.25,6.25,6.25,5.375,6.25,6.125,6.875,6.25,6.25,6.25,6.625,6.25,6.25,6.25,6.125,6.125,6.25,6.25,5.625,6,6,6,6,6,6,6,5.875,6.75,6.25,6.25,6.25,6.375,6.25,6,6,6.25,6.25,6,6,6,6.25,6.25,6.125,6.25,6.25,6,6.125,6.125,6.25,6,6.25,6,6.125,6.25,6.125,6.125,6,6,6.125,6.25,6.25,6.375,6.375,6.375,6.375,5.875,11.625,5.875,6.125,5.875,6.25,6.125,5.875,6.125,6.5,6.375,6.375,5.875,5.875,6.375,6.375,6.25,1
AD_5,23,23,5,5,5,4.375,6,9.75,5,5,14.875,4.375,5.5,6.75,8.625,9.5,9.5,12.375,9.75,9.75,5,5.5,9.75,4.625,4.625,4.75,7.875,5.75,5.75,8.75,4.5,19.5,6.625,5.75,8.75,10.75,7.125,7.125,13.75,15.875,10.75,15,5,14.875,7.125,7.125,4.5,7.75,7.125,9.5,5.125,6.625,9.5,7.75,7.125,8.75,4.75,7.125,7.125,7.125,17.125,4.875,7.125,7.75,12.5,8.375,6.25,6.25,7.25,7.625,7.625,8.625,8.625,17.75,8.625,7.625,7.875,8.625,7.625,7.625,17,19,11,7.5,4.75,8,8.25,8.25,5.125,7.375,9.375,9.375,7.375,7.375,19.5,8.25,9.375,7.375,8.25,9.375,9.375,17.375,11.625,9.375,9.375,9.375,9.375,8.625,8.625,6,6.75,8.75,8.75,8.625,7.625,18.375,5.625,5.625,7.625,8.25,8.625,8.625,17,16.625,8.25,16.625,16.625,16.625,8.25,7.125,9.625,4.125,11.25,7.125,7.125,4.125,18.125,4.125,11.25,16.75,4.125,4.625,4.625,18.25,18.25,8.25,11.25,11.25,11.25,6.75,9.125,6.75,7,9.125,9.125,7.75,7.75,17.625,7,9.125,7.75,10.25,9.125,9.125,6.875,6.875,10.25,7.75,6.75,7,6.5,8.125,6.375,4.625,6.5,6,5.5,7.875,7.5,6.5,6.5,7.875,7.875,10.875,10.875,16.375,10,8.875,6.5,16.375,8.125,7.125,6.75,15,7.25,10.25,5,7.5,7.5,7.25,7.125,10.25,7.25,7.125,8.5,8.5,7.125,7.125,7.125,8.5,4.875,7.125,8.125,8.125,8.125,6,6,6,5,8,16.125,5.875,6,9.25,8.25,7.25,7.25,9.875,7.5,6,7.25,6,6,1
AD_6,24,24,4.25,4.125,4.125,6.5,9.25,4.25,4.25,4.125,7,9.25,18.25,4.625,9.375,6.875,4.125,4.125,9.625,9.25,9.25,9.25,9.25,8.75,8.75,8.75,4.75,8.75,8.75,8.75,4.25,4.125,8.875,19.625,4.875,5.625,6.625,6.75,6.75,8.75,8.75,8.625,8.75,8.75,7,7.625,7.625,8.25,8.25,7.625,7.625,7.625,7.875,8.25,7.625,5.5,8,7.875,8,7.625,7.625,8.25,8.25,8.25,8.25,5.5,5.5,8.5,7,7,7,7,7,7,8.125,4.25,4.375,7,7.75,8.625,8.625,8.125,8.125,8.5,8.5,8.5,5.125,8.375,8.375,5.125,5.125,8.375,8.375,6.875,6.75,6.125,8.375,5,4.5,8.25,8.375,8.375,5.125,8.875,6.875,6.875,8.875,7.5,4.25,4.25,7.5,8.5,8.5,7.375,7.625,6,8.375,8.5,7.375,6,7.375,7.625,7.625,7.5,8.5,7.625,8.5,8.5,8.625,4.75,4.75,8.625,8.625,6.625,6.625,7.375,6.875,7.25,6.625,5.375,7.375,6.625,6.625,8.25,8.625,8.75,8.625,8.625,8.625,4.25,4.25,4.25,4.25,9.5,9.5,7.25,6.125,4.125,10.625,13.625,7.625,6.125,7.75,7.75,7.25,7.375,9.5,7.25,7.25,9.5,4.375,9,9,7.125,7.125,7.125,7,7,7.125,7.125,7.125,4.125,5.875,7,6.875,8.5,8.875,8.75,8.5,8.5,9,6.625,6.625,6.625,7.875,6.625,7.375,7.75,7.75,7.125,7.25,5.375,7.75,7.125,7.75,7.75,7.75,7.875,7.125,7.75,7.75,7.75,4.375,4.375,4.375,8.625,7.625,7.875,7.875,4.375,8.375,6.5,7.875,4.75,6.5,7.875,7.875,7.875,8.375,7,7.875,8.625,8.625,1
AD_7,25,25,5.625,5.625,5.625,5.625,5.625,6.375,5.625,5.625,5.5,7.5,5.5,5.5,6.875,5.875,5.625,5.625,5.5,6.875,7,7,5,4.5,4.5,4.5,6.125,7.25,6.75,6.375,6.625,6.625,5.875,6,5.375,5.875,6.625,6.625,6.25,6.125,5.875,6.625,7.25,6.625,7.25,7.25,5,7.25,7.25,5.125,6.625,6.625,5.375,5.875,6.75,6.875,6.375,5.125,5.125,6.75,7.25,6.5,5.125,7.25,7.25,6,6,6,4.625,6,4.875,6,6.875,4.625,6.625,4.125,5.125,6.625,6,5.875,6,6,6.625,6,6,6,4.875,4.875,4.25,7,6.125,5.75,5.5,7.25,7,6.125,4.25,5.875,6.125,4.875,5.75,4.125,6.375,6.125,4.875,4.375,7.5,5.625,5.625,6.625,6,5.625,5.625,6.625,6.625,5.25,4.625,5.25,5.25,6.875,5.125,6.625,5.375,5.25,5.625,5.625,5.625,5.625,5.625,4.5,4.25,4.375,6.375,6.125,4.5,5.125,4.375,5.625,4.75,6.375,5.125,4.5,5.125,9.125,6.375,6.125,5.25,5.25,5.25,5.25,5.25,5.25,5,6.625,6.625,5.375,5.625,5,5.75,5.25,5.125,5.5,6.25,5.625,6,6.125,6.625,6.25,6.25,6.625,4.125,5.875,5.875,5.375,5.375,5.875,5.75,6.25,5.375,5.375,5.625,4.125,6.5,5.125,4.875,6.25,5.375,5.375,5.75,5.375,5.375,4.5,4.125,4.125,4.875,5.125,4.625,5.625,4.25,4.875,4.875,5.25,4.25,4.25,5.625,4.875,5.5,5.5,4.625,4.625,7.875,7.875,4.25,4.375,4.375,4.25,4.25,4.375,4.875,4.875,4.25,6.5,4.5,4.875,4.875,5.375,6.5,4.75,4.375,5.125,5.375,5.375,7.625,1
